Timestamps,Date,mm/h Max Precip Rate,m3/m3 Water Content,degree_C Soil Temperature,mS/cm Saturation Extract EC,kPa Atmospheric Pressure,degree_C Air Temperature
19/07/21 9:45,19/07/21,0,0.347,21.3,0.598,100.01,24.4
19/07/21 10:00,19/07/21,0,0.347,21.3,0.598,100.01,25
19/07/21 10:15,19/07/21,0,0.347,21.3,0.594,100.03,24.9
19/07/21 10:30,19/07/21,0,0.347,21.3,0.596,100.02,25.4
19/07/21 10:45,19/07/21,0,0.347,21.3,0.594,100.02,26
19/07/21 11:00,19/07/21,0,0.347,21.3,0.593,100.02,26.2
19/07/21 11:15,19/07/21,0,0.347,21.3,0.59,100.03,26.5
19/07/21 11:30,19/07/21,0,0.347,21.3,0.59,100.04,27
19/07/21 11:45,19/07/21,0,0.347,21.3,0.59,100.04,27.5
19/07/21 12:00,19/07/21,0,0.347,21.3,0.587,100.02,27.9
19/07/21 12:15,19/07/21,0,0.347,21.3,0.586,100.02,28.6
19/07/21 12:30,19/07/21,0,0.347,21.3,0.586,100.02,29.4
19/07/21 12:45,19/07/21,0,0.347,21.3,0.585,100.02,30.1
19/07/21 13:00,19/07/21,0,0.347,21.3,0.583,100,31.1
19/07/21 13:15,19/07/21,0,0.347,21.3,0.583,99.97,31.6
19/07/21 13:30,19/07/21,0,0.347,21.3,0.583,99.95,32.4
19/07/21 13:45,19/07/21,0,0.347,21.3,0.582,99.94,32.6
19/07/21 14:00,19/07/21,0,0.347,21.3,0.581,99.92,32.6
19/07/21 14:15,19/07/21,0,0.347,21.3,0.58,99.91,32.9
19/07/21 14:30,19/07/21,0,0.347,21.3,0.578,99.88,32.8
19/07/21 14:45,19/07/21,0,0.347,21.2,0.578,99.88,31.9
19/07/21 15:00,19/07/21,0,0.347,21.2,0.576,99.9,29.7
19/07/21 15:15,19/07/21,12,0.347,21.2,0.576,99.88,27.3
19/07/21 15:30,19/07/21,0,0.347,21.2,0.576,99.87,26.1
19/07/21 15:45,19/07/21,12,0.346,21.2,0.574,99.86,25.5
19/07/21 16:00,19/07/21,0,0.346,21.2,0.573,99.85,25.3
19/07/21 16:15,19/07/21,0,0.346,21.2,0.574,99.86,25.1
19/07/21 16:30,19/07/21,0,0.346,21.2,0.573,99.85,25
19/07/21 16:45,19/07/21,0,0.346,21.2,0.574,99.83,24.8
19/07/21 17:00,19/07/21,0,0.346,21.2,0.571,99.83,24.7
19/07/21 17:15,19/07/21,0,0.346,21.2,0.571,99.86,24.4
19/07/21 17:30,19/07/21,12,0.346,21.2,0.571,99.85,23.6
19/07/21 17:45,19/07/21,0,0.346,21.2,0.57,99.83,23.6
19/07/21 18:00,19/07/21,12,0.345,21.2,0.57,99.83,23.7
19/07/21 18:15,19/07/21,0,0.345,21.2,0.569,99.83,23.6
19/07/21 18:30,19/07/21,0,0.345,21.2,0.568,99.83,23.6
19/07/21 18:45,19/07/21,0,0.345,21.2,0.567,99.83,23.7
19/07/21 19:00,19/07/21,0,0.345,21.2,0.569,99.85,23.9
19/07/21 19:15,19/07/21,0,0.345,21.2,0.568,99.87,23.9
19/07/21 19:30,19/07/21,0,0.345,21.2,0.568,99.87,23.8
19/07/21 19:45,19/07/21,0,0.344,21.1,0.568,99.88,23.5
19/07/21 20:00,19/07/21,0,0.344,21.1,0.568,99.9,23.2
19/07/21 20:15,19/07/21,0,0.344,21.1,0.567,99.92,22.9
19/07/21 20:30,19/07/21,0,0.344,21.1,0.566,99.91,22.7
19/07/21 20:45,19/07/21,0,0.344,21.1,0.565,99.91,22.5
19/07/21 21:00,19/07/21,0,0.344,21.1,0.565,99.93,22.4
19/07/21 21:15,19/07/21,0,0.344,21.1,0.565,99.94,22.4
19/07/21 21:30,19/07/21,0,0.344,21.1,0.565,99.95,22.3
19/07/21 21:45,19/07/21,0,0.344,21.1,0.563,99.95,22.3
19/07/21 22:00,19/07/21,0,0.343,21.1,0.563,99.96,22.3
19/07/21 22:15,19/07/21,0,0.343,21.1,0.563,99.96,22.2
19/07/21 22:30,19/07/21,0,0.343,21.1,0.564,99.96,22.1
19/07/21 22:45,19/07/21,0,0.343,21.1,0.562,99.96,22.1
19/07/21 23:00,19/07/21,0,0.343,21.1,0.563,99.94,22.1
19/07/21 23:15,19/07/21,0,0.343,21.1,0.561,99.94,22
19/07/21 23:30,19/07/21,0,0.343,21.1,0.562,99.95,21.9
19/07/21 23:45,19/07/21,0,0.343,21.1,0.562,99.96,21.9
20/07/21 0:00,20/07/21,0,0.343,21.1,0.563,99.96,22
20/07/21 0:15,20/07/21,0,0.342,21.1,0.563,99.95,22
20/07/21 0:30,20/07/21,0,0.342,21.1,0.563,99.93,21.9
20/07/21 0:45,20/07/21,0,0.342,21.1,0.563,99.9,21.7
20/07/21 1:00,20/07/21,0,0.342,21.1,0.561,99.88,21.6
20/07/21 1:15,20/07/21,0,0.342,21.1,0.56,99.87,21.4
20/07/21 1:30,20/07/21,0,0.342,21.1,0.561,99.87,21.2
20/07/21 1:45,20/07/21,0,0.342,21,0.561,99.85,21.1
20/07/21 2:00,20/07/21,0,0.342,21,0.561,99.85,21.1
20/07/21 2:15,20/07/21,0,0.342,21,0.561,99.85,21.1
20/07/21 2:30,20/07/21,0,0.341,21,0.56,99.83,21.1
20/07/21 2:45,20/07/21,0,0.341,21,0.56,99.82,21.2
20/07/21 3:00,20/07/21,0,0.341,21,0.56,99.81,21.2
20/07/21 3:15,20/07/21,0,0.341,21,0.56,99.8,21.2
20/07/21 3:30,20/07/21,0,0.341,21,0.56,99.78,21.2
20/07/21 3:45,20/07/21,0,0.341,21,0.561,99.77,21.1
20/07/21 4:00,20/07/21,0,0.341,21,0.561,99.78,21
20/07/21 4:15,20/07/21,0,0.341,21,0.561,99.79,21
20/07/21 4:30,20/07/21,0,0.341,21,0.561,99.79,20.9
20/07/21 4:45,20/07/21,0,0.341,21,0.561,99.78,20.6
20/07/21 5:00,20/07/21,0,0.341,21,0.56,99.79,20.4
20/07/21 5:15,20/07/21,0,0.341,21,0.56,99.8,20.2
20/07/21 5:30,20/07/21,0,0.341,21,0.56,99.82,20
20/07/21 5:45,20/07/21,0,0.34,21,0.559,99.82,19.8
20/07/21 6:00,20/07/21,0,0.34,21,0.559,99.84,19.6
20/07/21 6:15,20/07/21,0,0.34,21,0.558,99.85,19.8
20/07/21 6:30,20/07/21,0,0.34,21,0.558,99.87,19.9
20/07/21 6:45,20/07/21,0,0.34,21,0.558,99.88,20.1
20/07/21 7:00,20/07/21,0,0.34,21,0.558,99.89,20.3
20/07/21 7:15,20/07/21,0,0.34,21,0.558,99.9,20.6
20/07/21 7:30,20/07/21,0,0.34,21,0.56,99.91,20.9
20/07/21 7:45,20/07/21,0,0.34,21,0.558,99.91,21.1
20/07/21 8:00,20/07/21,0,0.34,21,0.558,99.91,21.3
20/07/21 8:15,20/07/21,0,0.34,21,0.559,99.91,21.6
20/07/21 8:30,20/07/21,0,0.34,21,0.559,99.92,21.8
20/07/21 8:45,20/07/21,0,0.34,21,0.559,99.93,22.4
20/07/21 9:00,20/07/21,0,0.34,21,0.559,99.94,23.9
20/07/21 9:15,20/07/21,0,0.339,21,0.559,99.94,25.3
20/07/21 9:30,20/07/21,0,0.339,21,0.559,99.95,26.2
20/07/21 9:45,20/07/21,0,0.339,21,0.559,99.95,25.8
20/07/21 10:00,20/07/21,0,0.339,21,0.559,99.96,26
20/07/21 10:15,20/07/21,0,0.339,21,0.559,99.95,27.5
20/07/21 10:30,20/07/21,0,0.339,21,0.56,99.95,28.6
20/07/21 10:45,20/07/21,0,0.339,21,0.557,99.95,29.5
20/07/21 11:00,20/07/21,0,0.339,21,0.557,99.95,30.2
20/07/21 11:15,20/07/21,0,0.339,21,0.557,99.95,30.8
20/07/21 11:30,20/07/21,0,0.339,21,0.558,99.96,31.4
20/07/21 11:45,20/07/21,0,0.339,21,0.557,99.96,31.8
20/07/21 12:00,20/07/21,0,0.339,21,0.557,99.96,32.6
20/07/21 12:15,20/07/21,0,0.339,21,0.555,99.94,32.9
20/07/21 12:30,20/07/21,0,0.339,21,0.555,99.93,32.5
20/07/21 12:45,20/07/21,0,0.338,21,0.556,99.93,32.9
20/07/21 13:00,20/07/21,0,0.338,21,0.557,99.92,33.1
20/07/21 13:15,20/07/21,0,0.338,21,0.557,99.92,33.4
20/07/21 13:30,20/07/21,0,0.338,21,0.557,99.9,33.8
20/07/21 13:45,20/07/21,0,0.338,21,0.556,99.87,34
20/07/21 14:00,20/07/21,0,0.338,21,0.556,99.84,34.2
20/07/21 14:15,20/07/21,0,0.338,21,0.556,99.83,34.1
20/07/21 14:30,20/07/21,0,0.338,21,0.555,99.82,34.1
20/07/21 14:45,20/07/21,0,0.338,21,0.556,99.82,34
20/07/21 15:00,20/07/21,0,0.338,21,0.556,99.81,33.5
20/07/21 15:15,20/07/21,0,0.338,21,0.555,99.8,33.6
20/07/21 15:30,20/07/21,0,0.338,21,0.554,99.8,33.2
20/07/21 15:45,20/07/21,0,0.338,21,0.554,99.79,33
20/07/21 16:00,20/07/21,0,0.338,21,0.555,99.77,33.1
20/07/21 16:15,20/07/21,0,0.338,21,0.553,99.76,32.8
20/07/21 16:30,20/07/21,0,0.337,21,0.553,99.76,32.9
20/07/21 16:45,20/07/21,0,0.337,21,0.556,99.77,32.6
20/07/21 17:00,20/07/21,0,0.337,21,0.553,99.76,32.4
20/07/21 17:15,20/07/21,0,0.337,21,0.553,99.75,32.1
20/07/21 17:30,20/07/21,0,0.337,21,0.557,99.75,31.9
20/07/21 17:45,20/07/21,0,0.337,21,0.557,99.76,31.8
20/07/21 18:00,20/07/21,0,0.337,21,0.555,99.75,31.6
20/07/21 18:15,20/07/21,0,0.337,21,0.556,99.74,30.9
20/07/21 18:30,20/07/21,0,0.337,21,0.554,99.75,30.4
20/07/21 18:45,20/07/21,0,0.337,21,0.552,99.76,29.7
20/07/21 19:00,20/07/21,0,0.337,21,0.554,99.76,28.8
20/07/21 19:15,20/07/21,0,0.337,21,0.554,99.77,28
20/07/21 19:30,20/07/21,0,0.337,21,0.554,99.78,27.4
20/07/21 19:45,20/07/21,0,0.337,21,0.554,99.79,26.8
20/07/21 20:00,20/07/21,0,0.336,21,0.553,99.79,26.2
20/07/21 20:15,20/07/21,0,0.336,21,0.553,99.79,25.6
20/07/21 20:30,20/07/21,0,0.336,21,0.555,99.81,24.9
20/07/21 20:45,20/07/21,0,0.336,21,0.554,99.83,24.2
20/07/21 21:00,20/07/21,0,0.336,21,0.555,99.84,23.7
20/07/21 21:15,20/07/21,0,0.336,21,0.555,99.86,23.4
20/07/21 21:30,20/07/21,0,0.336,21,0.555,99.87,23.1
20/07/21 21:45,20/07/21,0,0.336,21,0.554,99.89,22.9
20/07/21 22:00,20/07/21,0,0.336,21,0.554,99.91,22.6
20/07/21 22:15,20/07/21,0,0.336,21,0.554,99.91,22.5
20/07/21 22:30,20/07/21,0,0.336,21,0.553,99.9,22.5
20/07/21 22:45,20/07/21,0,0.336,21,0.552,99.91,22.5
20/07/21 23:00,20/07/21,0,0.336,21,0.55,99.91,22.4
20/07/21 23:15,20/07/21,0,0.336,21,0.55,99.91,22.2
20/07/21 23:30,20/07/21,0,0.336,21,0.552,99.9,22.1
20/07/21 23:45,20/07/21,0,0.336,21,0.552,99.91,22
21/07/21 0:00,21/07/21,0,0.336,21,0.552,99.91,21.6
21/07/21 0:15,21/07/21,0,0.335,21,0.555,99.9,21.5
21/07/21 0:30,21/07/21,0,0.335,21,0.552,99.89,21.2
21/07/21 0:45,21/07/21,0,0.335,21,0.552,99.89,20.8
21/07/21 1:00,21/07/21,0,0.335,21,0.554,99.88,20.5
21/07/21 1:15,21/07/21,0,0.335,21,0.554,99.86,20.3
21/07/21 1:30,21/07/21,0,0.335,21,0.555,99.86,20
21/07/21 1:45,21/07/21,0,0.335,21,0.555,99.87,19.7
21/07/21 2:00,21/07/21,0,0.335,21,0.555,99.85,19.8
21/07/21 2:15,21/07/21,0,0.335,21,0.556,99.85,19.6
21/07/21 2:30,21/07/21,0,0.335,21,0.553,99.85,19.4
21/07/21 2:45,21/07/21,0,0.335,21,0.552,99.86,19.2
21/07/21 3:00,21/07/21,0,0.335,21,0.552,99.86,19.1
21/07/21 3:15,21/07/21,0,0.335,21,0.552,99.87,18.8
21/07/21 3:30,21/07/21,0,0.335,21,0.552,99.89,18.6
21/07/21 3:45,21/07/21,0,0.335,21,0.552,99.89,18.6
21/07/21 4:00,21/07/21,0,0.335,21,0.551,99.9,18.6
21/07/21 4:15,21/07/21,0,0.335,21,0.552,99.91,18.6
21/07/21 4:30,21/07/21,0,0.335,21,0.552,99.91,18.4
21/07/21 4:45,21/07/21,0,0.334,21,0.552,99.92,18.2
21/07/21 5:00,21/07/21,0,0.335,21,0.552,99.93,18.3
21/07/21 5:15,21/07/21,0,0.334,21,0.552,99.95,18.1
21/07/21 5:30,21/07/21,0,0.334,21,0.553,99.95,17.9
21/07/21 5:45,21/07/21,0,0.334,21,0.553,99.97,17.7
21/07/21 6:00,21/07/21,0,0.334,21,0.553,99.97,17.7
21/07/21 6:15,21/07/21,0,0.334,21,0.553,99.99,17.7
21/07/21 6:30,21/07/21,0,0.334,21,0.554,100,18.2
21/07/21 6:45,21/07/21,0,0.334,21,0.553,100.02,18.8
21/07/21 7:00,21/07/21,0,0.334,21,0.553,100.02,19.6
21/07/21 7:15,21/07/21,0,0.334,21,0.553,100.04,20.3
21/07/21 7:30,21/07/21,0,0.334,21,0.553,100.05,21
21/07/21 7:45,21/07/21,0,0.334,21,0.553,100.05,22
21/07/21 8:00,21/07/21,0,0.334,21,0.553,100.05,22.9
21/07/21 8:15,21/07/21,0,0.334,21,0.549,100.05,23.6
21/07/21 8:30,21/07/21,0,0.334,21,0.551,100.07,24.3
21/07/21 8:45,21/07/21,0,0.334,21,0.552,100.08,25.2
21/07/21 9:00,21/07/21,0,0.334,21,0.552,100.07,26.1
21/07/21 9:15,21/07/21,0,0.334,21,0.551,100.08,27.2
21/07/21 9:30,21/07/21,0,0.333,21,0.55,100.09,28.2
21/07/21 9:45,21/07/21,0,0.333,21,0.55,100.1,29
21/07/21 10:00,21/07/21,0,0.333,21,0.55,100.09,29.8
21/07/21 10:15,21/07/21,0,0.333,21,0.55,100.09,30.7
21/07/21 10:30,21/07/21,0,0.333,21,0.55,100.1,31.4
21/07/21 10:45,21/07/21,0,0.333,21,0.55,100.11,32
21/07/21 11:00,21/07/21,0,0.333,21,0.549,100.13,32.5
21/07/21 11:15,21/07/21,0,0.333,21,0.55,100.13,33
21/07/21 11:30,21/07/21,0,0.333,21,0.55,100.13,33.3
21/07/21 11:45,21/07/21,0,0.333,21,0.55,100.13,33.8
21/07/21 12:00,21/07/21,0,0.333,21,0.55,100.13,34.3
21/07/21 12:15,21/07/21,0,0.333,21,0.55,100.11,34.8
21/07/21 12:30,21/07/21,0,0.333,21,0.549,100.11,34.7
21/07/21 12:45,21/07/21,0,0.333,21,0.551,100.11,34.7
21/07/21 13:00,21/07/21,0,0.333,21,0.549,100.1,35
21/07/21 13:15,21/07/21,0,0.333,21,0.551,100.09,35.6
21/07/21 13:30,21/07/21,0,0.333,21,0.551,100.09,36
21/07/21 13:45,21/07/21,0,0.333,21,0.55,100.07,36
21/07/21 14:00,21/07/21,0,0.333,21,0.55,100.06,36.1
21/07/21 14:15,21/07/21,0,0.333,21,0.55,100.05,35.7
21/07/21 14:30,21/07/21,0,0.333,21,0.549,100.04,35.4
21/07/21 14:45,21/07/21,0,0.332,21,0.549,100.04,35.4
21/07/21 15:00,21/07/21,0,0.332,21,0.548,100.05,35.4
21/07/21 15:15,21/07/21,0,0.332,21,0.546,100.04,35.7
21/07/21 15:30,21/07/21,0,0.332,21,0.546,100.04,35.4
21/07/21 15:45,21/07/21,0,0.332,21,0.546,100.03,35.6
21/07/21 16:00,21/07/21,0,0.332,21,0.546,100.02,35.3
21/07/21 16:15,21/07/21,0,0.332,21,0.546,100.01,35.1
21/07/21 16:30,21/07/21,0,0.332,21,0.547,100.01,34.9
21/07/21 16:45,21/07/21,0,0.332,21,0.546,100.01,34.7
21/07/21 17:00,21/07/21,0,0.332,21,0.545,100,34.4
21/07/21 17:15,21/07/21,0,0.332,21,0.547,100,33.7
21/07/21 17:30,21/07/21,0,0.332,21,0.546,100.01,33.5
21/07/21 17:45,21/07/21,0,0.332,21,0.547,100.01,33
21/07/21 18:00,21/07/21,0,0.332,21,0.545,100.01,32.7
21/07/21 18:15,21/07/21,0,0.332,21,0.547,99.99,32.4
21/07/21 18:30,21/07/21,0,0.332,21,0.546,99.98,31.9
21/07/21 18:45,21/07/21,0,0.332,21,0.547,99.98,31.2
21/07/21 19:00,21/07/21,0,0.332,21,0.547,100,30.1
21/07/21 19:15,21/07/21,0,0.332,21,0.545,100.02,29.1
21/07/21 19:30,21/07/21,0,0.332,21,0.546,100.04,28.2
21/07/21 19:45,21/07/21,0,0.332,21,0.546,100.04,27.3
21/07/21 20:00,21/07/21,0,0.332,21,0.547,100.06,26.5
21/07/21 20:15,21/07/21,0,0.332,21,0.545,100.08,25.7
21/07/21 20:30,21/07/21,0,0.331,21,0.545,100.1,25
21/07/21 20:45,21/07/21,0,0.332,21,0.546,100.11,24.2
21/07/21 21:00,21/07/21,0,0.331,21,0.545,100.13,23.6
21/07/21 21:15,21/07/21,0,0.331,21,0.545,100.15,22.9
21/07/21 21:30,21/07/21,0,0.331,21,0.545,100.16,22.4
21/07/21 21:45,21/07/21,0,0.331,21,0.546,100.18,21.9
21/07/21 22:00,21/07/21,0,0.331,21,0.547,100.2,21.5
21/07/21 22:15,21/07/21,0,0.331,21,0.548,100.21,21.2
21/07/21 22:30,21/07/21,0,0.331,21,0.547,100.22,21.1
21/07/21 22:45,21/07/21,0,0.331,21,0.547,100.22,21
21/07/21 23:00,21/07/21,0,0.331,21,0.544,100.24,20.9
21/07/21 23:15,21/07/21,0,0.331,21,0.544,100.24,20.8
21/07/21 23:30,21/07/21,0,0.331,21,0.544,100.25,20.4
21/07/21 23:45,21/07/21,0,0.331,21,0.545,100.25,20.2
22/07/21 0:00,22/07/21,0,0.331,21,0.543,100.26,20
22/07/21 0:15,22/07/21,0,0.331,21,0.545,100.27,20
22/07/21 0:30,22/07/21,0,0.331,21,0.545,100.28,19.8
22/07/21 0:45,22/07/21,0,0.331,21,0.543,100.29,19.6
22/07/21 1:00,22/07/21,0,0.331,21,0.543,100.29,19.4
22/07/21 1:15,22/07/21,0,0.331,21,0.545,100.29,19.2
22/07/21 1:30,22/07/21,0,0.331,21,0.544,100.28,19
22/07/21 1:45,22/07/21,0,0.331,21,0.544,100.27,19
22/07/21 2:00,22/07/21,0,0.331,21,0.545,100.26,19.3
22/07/21 2:15,22/07/21,0,0.331,21,0.544,100.26,18.8
22/07/21 2:30,22/07/21,0,0.331,21,0.544,100.25,18.7
22/07/21 2:45,22/07/21,0,0.331,21,0.545,100.24,18.5
22/07/21 3:00,22/07/21,0,0.331,21,0.544,100.24,18.5
22/07/21 3:15,22/07/21,0,0.331,21,0.544,100.25,18.4
22/07/21 3:30,22/07/21,0,0.331,21,0.541,100.26,18.5
22/07/21 3:45,22/07/21,0,0.33,21,0.544,100.25,18.5
22/07/21 4:00,22/07/21,0,0.33,21,0.544,100.27,18.3
22/07/21 4:15,22/07/21,0,0.33,21,0.542,100.27,18.1
22/07/21 4:30,22/07/21,0,0.33,21,0.543,100.27,18
22/07/21 4:45,22/07/21,0,0.33,21,0.543,100.28,17.9
22/07/21 5:00,22/07/21,0,0.33,21,0.544,100.28,17.8
22/07/21 5:15,22/07/21,0,0.33,21,0.543,100.29,17.7
22/07/21 5:30,22/07/21,0,0.33,21,0.544,100.3,17.7
22/07/21 5:45,22/07/21,0,0.33,21,0.546,100.32,17.8
22/07/21 6:00,22/07/21,0,0.33,21,0.544,100.33,17.6
22/07/21 6:15,22/07/21,0,0.33,21,0.543,100.34,18
22/07/21 6:30,22/07/21,0,0.33,21,0.542,100.35,18.4
22/07/21 6:45,22/07/21,0,0.33,21,0.542,100.37,18.8
22/07/21 7:00,22/07/21,0,0.33,21,0.542,100.39,19.7
22/07/21 7:15,22/07/21,0,0.33,21,0.541,100.39,20.3
22/07/21 7:30,22/07/21,0,0.33,21,0.541,100.41,21
22/07/21 7:45,22/07/21,0,0.33,21,0.541,100.41,21.6
22/07/21 8:00,22/07/21,0,0.33,21,0.541,100.42,22.4
22/07/21 8:15,22/07/21,0,0.33,21,0.541,100.43,23.4
22/07/21 8:30,22/07/21,0,0.33,21,0.541,100.44,24.2
22/07/21 8:45,22/07/21,0,0.33,21,0.541,100.44,24.9
22/07/21 9:00,22/07/21,0,0.33,21,0.541,100.45,25.7
22/07/21 9:15,22/07/21,0,0.33,21,0.54,100.46,26.6
22/07/21 9:30,22/07/21,0,0.33,21,0.541,100.46,27.8
22/07/21 9:45,22/07/21,0,0.33,21,0.54,100.46,28.8
22/07/21 10:00,22/07/21,0,0.33,21,0.54,100.46,29.9
22/07/21 10:15,22/07/21,0,0.33,21,0.539,100.46,30.8
22/07/21 10:30,22/07/21,0,0.33,21,0.538,100.46,31.6
22/07/21 10:45,22/07/21,0,0.33,21,0.539,100.46,32.2
22/07/21 11:00,22/07/21,0,0.33,21,0.539,100.46,32.8
22/07/21 11:15,22/07/21,0,0.33,21,0.539,100.46,33.3
22/07/21 11:30,22/07/21,0,0.33,21,0.538,100.46,33.6
22/07/21 11:45,22/07/21,0,0.33,21,0.539,100.46,33.8
22/07/21 12:00,22/07/21,0,0.329,21,0.538,100.45,34.3
22/07/21 12:15,22/07/21,0,0.33,21,0.539,100.44,34.6
22/07/21 12:30,22/07/21,0,0.33,21,0.539,100.44,35.1
22/07/21 12:45,22/07/21,0,0.329,21,0.539,100.42,35.5
22/07/21 13:00,22/07/21,0,0.329,21,0.539,100.4,35.5
22/07/21 13:15,22/07/21,0,0.329,21,0.541,100.39,35.7
22/07/21 13:30,22/07/21,0,0.329,21,0.539,100.38,35.8
22/07/21 13:45,22/07/21,0,0.329,21,0.541,100.38,36
22/07/21 14:00,22/07/21,0,0.329,21,0.539,100.36,36.2
22/07/21 14:15,22/07/21,0,0.329,21,0.54,100.34,36.4
22/07/21 14:30,22/07/21,0,0.329,21,0.539,100.33,36.3
22/07/21 14:45,22/07/21,0,0.329,21,0.54,100.32,36.4
22/07/21 15:00,22/07/21,0,0.329,21,0.538,100.31,36.4
22/07/21 15:15,22/07/21,0,0.329,21,0.538,100.31,36.2
22/07/21 15:30,22/07/21,0,0.329,21,0.538,100.31,36.2
22/07/21 15:45,22/07/21,0,0.329,21,0.538,100.31,36.2
22/07/21 16:00,22/07/21,0,0.329,21,0.538,100.3,36.1
22/07/21 16:15,22/07/21,0,0.329,21,0.539,100.29,35.9
22/07/21 16:30,22/07/21,0,0.329,21,0.539,100.28,35.5
22/07/21 16:45,22/07/21,0,0.329,21,0.539,100.27,35.2
22/07/21 17:00,22/07/21,0,0.329,21,0.539,100.27,34.8
22/07/21 17:15,22/07/21,0,0.329,21,0.539,100.27,34.2
22/07/21 17:30,22/07/21,0,0.329,21,0.539,100.27,33.4
22/07/21 17:45,22/07/21,0,0.329,21,0.539,100.27,33.1
22/07/21 18:00,22/07/21,0,0.329,21,0.539,100.26,32.7
22/07/21 18:15,22/07/21,0,0.329,21,0.539,100.27,32.3
22/07/21 18:30,22/07/21,0,0.329,21,0.539,100.27,32
22/07/21 18:45,22/07/21,0,0.329,21,0.539,100.27,31.4
22/07/21 19:00,22/07/21,0,0.329,21,0.539,100.27,30.5
22/07/21 19:15,22/07/21,0,0.329,21,0.539,100.26,29.6
22/07/21 19:30,22/07/21,0,0.329,21,0.539,100.27,28.6
22/07/21 19:45,22/07/21,0,0.329,21,0.539,100.26,27.6
22/07/21 20:00,22/07/21,0,0.329,21,0.539,100.27,26.7
22/07/21 20:15,22/07/21,0,0.329,21,0.539,100.28,25.7
22/07/21 20:30,22/07/21,0,0.329,21,0.539,100.28,24.8
22/07/21 20:45,22/07/21,0,0.329,21,0.539,100.28,24.1
22/07/21 21:00,22/07/21,0,0.329,21,0.539,100.29,23.5
22/07/21 21:15,22/07/21,0,0.329,21,0.538,100.31,23
22/07/21 21:30,22/07/21,0,0.329,21,0.539,100.32,22.6
22/07/21 21:45,22/07/21,0,0.329,21,0.539,100.34,22.2
22/07/21 22:00,22/07/21,0,0.329,21,0.539,100.35,21.9
22/07/21 22:15,22/07/21,0,0.328,21,0.539,100.36,21.6
22/07/21 22:30,22/07/21,0,0.328,21,0.539,100.36,21.3
22/07/21 22:45,22/07/21,0,0.328,21,0.538,100.36,21.1
22/07/21 23:00,22/07/21,0,0.328,21,0.538,100.36,21
22/07/21 23:15,22/07/21,0,0.328,21,0.539,100.36,20.8
22/07/21 23:30,22/07/21,0,0.328,21,0.539,100.35,20.6
22/07/21 23:45,22/07/21,0,0.328,21,0.538,100.35,20.5
23/07/21 0:00,23/07/21,0,0.328,21,0.538,100.36,20.2
23/07/21 0:15,23/07/21,0,0.328,21,0.538,100.35,20.1
23/07/21 0:30,23/07/21,0,0.328,21,0.537,100.36,19.9
23/07/21 0:45,23/07/21,0,0.328,21,0.537,100.35,19.6
23/07/21 1:00,23/07/21,0,0.328,21,0.538,100.33,19.3
23/07/21 1:15,23/07/21,0,0.328,21,0.537,100.33,19.3
23/07/21 1:30,23/07/21,0,0.328,21,0.537,100.32,19.2
23/07/21 1:45,23/07/21,0,0.328,21,0.537,100.32,19.2
23/07/21 2:00,23/07/21,0,0.328,21,0.536,100.31,19.2
23/07/21 2:15,23/07/21,0,0.328,21,0.536,100.31,18.9
23/07/21 2:30,23/07/21,0,0.328,21,0.537,100.31,18.8
23/07/21 2:45,23/07/21,0,0.328,21,0.536,100.3,18.8
23/07/21 3:00,23/07/21,0,0.328,21,0.537,100.3,18.8
23/07/21 3:15,23/07/21,0,0.328,21,0.537,100.3,19
23/07/21 3:30,23/07/21,0,0.328,21,0.536,100.3,18.9
23/07/21 3:45,23/07/21,0,0.328,21,0.536,100.31,19
23/07/21 4:00,23/07/21,0,0.328,21,0.536,100.31,19
23/07/21 4:15,23/07/21,0,0.328,21,0.537,100.31,18.8
23/07/21 4:30,23/07/21,0,0.328,21,0.536,100.31,18.6
23/07/21 4:45,23/07/21,0,0.328,21,0.536,100.32,18.5
23/07/21 5:00,23/07/21,0,0.328,21,0.535,100.32,18.3
23/07/21 5:15,23/07/21,0,0.328,21,0.536,100.32,18.4
23/07/21 5:30,23/07/21,0,0.328,21,0.536,100.34,18.5
23/07/21 5:45,23/07/21,0,0.328,21,0.535,100.34,18.4
23/07/21 6:00,23/07/21,0,0.328,21,0.536,100.35,18.2
23/07/21 6:15,23/07/21,0,0.328,21,0.536,100.36,18.3
23/07/21 6:30,23/07/21,0,0.328,21,0.536,100.36,18.7
23/07/21 6:45,23/07/21,0,0.328,21,0.535,100.35,19.1
23/07/21 7:00,23/07/21,0,0.328,21,0.535,100.36,20
23/07/21 7:15,23/07/21,0,0.328,21,0.535,100.36,20.8
23/07/21 7:30,23/07/21,0,0.328,21,0.535,100.37,21.4
23/07/21 7:45,23/07/21,0,0.328,21,0.535,100.37,22.2
23/07/21 8:00,23/07/21,0,0.328,21,0.535,100.37,23.6
23/07/21 8:15,23/07/21,0,0.328,21,0.535,100.38,24.4
23/07/21 8:30,23/07/21,0,0.328,21,0.537,100.39,25
23/07/21 8:45,23/07/21,0,0.328,21,0.537,100.4,25.7
23/07/21 9:00,23/07/21,0,0.328,21,0.535,100.41,26.6
23/07/21 9:15,23/07/21,0,0.328,21,0.535,100.41,27.8
23/07/21 9:30,23/07/21,0,0.328,21,0.535,100.41,29.2
23/07/21 9:45,23/07/21,0,0.328,21,0.537,100.42,30.6
